source_relative_path	repository_path	category	legacy_pre_git	size_bytes	sha256
filter_04_crystal_packing_influence/step_02_biological_assembly_equivalence/runs/step02_pilot_v1/executed_runner.py	legacy/filter_04/step_02/step02_pilot_v1/executed_runner.py	legacy_executed_source	true	39404	51dd2c80f8c4a2ac09ba304c95c2c7170114853898fbc3b6aaef25a852af895b
filter_04_crystal_packing_influence/step_02_biological_assembly_equivalence/runs/step02_pilot_v2/executed_runner.py	legacy/filter_04/step_02/step02_pilot_v2/executed_runner.py	legacy_executed_source	true	39812	09daff46b213ef4eb883a83fd314d3da31dbc6ac265e921d1bd165d7cd379501
filter_04_crystal_packing_influence/step_02_biological_assembly_equivalence/runs/step02_pilot_v3/executed_runner.py	legacy/filter_04/step_02/step02_pilot_v3/executed_runner.py	legacy_executed_source	true	40874	385a1f5e024aeb77a5374cca7cfe9414976f3a9c7fe1fff59190de661e18171e
filter_04_crystal_packing_influence/step_02_biological_assembly_equivalence/runs/step02_smoke20_v1/executed_runner.py	legacy/filter_04/step_02/step02_smoke20_v1/executed_runner.py	legacy_executed_source	true	31489	f61652f946c91a4491322150601600180ab64d8b95ab2c6ac40ff889ae630f5e
filter_04_crystal_packing_influence/step_03_direct_ligand_crystal_contact/runs/step03_full_v1/executed_runner.py	legacy/filter_04/step_03/step03_full_v1/executed_runner.py	legacy_executed_source	true	39619	9ab4c0b4bed66f86e70a18a2935c8fe541833fb7f0bd8f95e7a9863d530df5d5
filter_04_crystal_packing_influence/step_03_direct_ligand_crystal_contact/runs/step03_full_v2/executed_runner.py	legacy/filter_04/step_03/step03_full_v2/executed_runner.py	legacy_executed_source	true	40761	35d3494514fb6cc95ad2829501ff169635c756bafe0c4b1ef34939d7808016e4
filter_04_crystal_packing_influence/step_03_direct_ligand_crystal_contact/runs/step03_pilot_v1/executed_runner.py	legacy/filter_04/step_03/step03_pilot_v1/executed_runner.py	legacy_executed_source	true	39619	9ab4c0b4bed66f86e70a18a2935c8fe541833fb7f0bd8f95e7a9863d530df5d5
filter_04_crystal_packing_influence/step_03_direct_ligand_crystal_contact/runs/step03_pilot_v2/executed_runner.py	legacy/filter_04/step_03/step03_pilot_v2/executed_runner.py	legacy_executed_source	true	40761	35d3494514fb6cc95ad2829501ff169635c756bafe0c4b1ef34939d7808016e4
filter_04_crystal_packing_influence/step_03_direct_ligand_crystal_contact/runs/step03_smoke30_v1/executed_runner.py	legacy/filter_04/step_03/step03_smoke30_v1/executed_runner.py	legacy_executed_source	true	39388	aed83fb43275a4142f5282d90402c8da06a42b94ac87ed870ac7d1e3ab1aab9f
filter_04_crystal_packing_influence/step_03_direct_ligand_crystal_contact/runs/step03_smoke30_v2/executed_runner.py	legacy/filter_04/step_03/step03_smoke30_v2/executed_runner.py	legacy_executed_source	true	39619	9ab4c0b4bed66f86e70a18a2935c8fe541833fb7f0bd8f95e7a9863d530df5d5
filter_04_crystal_packing_influence/step_04_binding_residue_mediated_crystal_contact/runs/step04_full_v1/executed_runner.py	legacy/filter_04/step_04/step04_full_v1/executed_runner.py	legacy_executed_source	true	52552	9f420f2336b666ed19d2e8ea0ca25b2760e508c5f2725c6352e7a92c289bcfe8
filter_04_crystal_packing_influence/step_04_binding_residue_mediated_crystal_contact/runs/step04_full_v2/executed_runner.py	legacy/filter_04/step_04/step04_full_v2/executed_runner.py	legacy_executed_source	true	55204	5a98a512cef5204ca279c6ba09483e6ec719675c25aed10b83ddd98045a670f9
filter_04_crystal_packing_influence/step_04_binding_residue_mediated_crystal_contact/runs/step04_pilot_v1/executed_runner.py	legacy/filter_04/step_04/step04_pilot_v1/executed_runner.py	legacy_executed_source	true	52552	9f420f2336b666ed19d2e8ea0ca25b2760e508c5f2725c6352e7a92c289bcfe8
filter_04_crystal_packing_influence/step_04_binding_residue_mediated_crystal_contact/runs/step04_pilot_v2/executed_runner.py	legacy/filter_04/step_04/step04_pilot_v2/executed_runner.py	legacy_executed_source	true	55204	5a98a512cef5204ca279c6ba09483e6ec719675c25aed10b83ddd98045a670f9
filter_04_crystal_packing_influence/step_04_binding_residue_mediated_crystal_contact/runs/step04_smoke_v1/executed_runner.py	legacy/filter_04/step_04/step04_smoke_v1/executed_runner.py	legacy_executed_source	true	51703	94434ca96fa4c29e28880dd0ef292ead0a467ec599c187943f1d243afa07c1cc
filter_04_crystal_packing_influence/step_05_final_crystal_packing_decision/runs/step05_full_v1/executed_runner.py	legacy/filter_04/step_05/step05_full_v1/executed_runner.py	legacy_executed_source	true	24236	c0d0ffdd285f9bbc3af98c84d7f2c823169287c302f0c6e40aa2ce7d32c09e4f
filter_05_equivalent_redocking_case/step_01_exact_identity_and_candidate_blocking/runs/step01_full_v1/executed_runner.py	legacy/filter_05/step_01/step01_full_v1/executed_runner.py	legacy_executed_source	true	28405	34169094cdabc4676997bdf148b28d8f645a3514ef2cee8540ccfb16d51a3a34
filter_05_equivalent_redocking_case/step_02_same_binding_site_audit/runs/step02_full_v2/executed_runner.py	legacy/filter_05/step_02/step02_full_v2/executed_runner.py	legacy_executed_source	true	22400	c359fe20eb405c5871e1e4b41d0213dfbdf230503d42dea4e34a1247ad65ce94
filter_05_equivalent_redocking_case/step_03_local_receptor_state_equivalence/runs/step03_full_v6/executed_runner.py	legacy/filter_05/step_03/step03_full_v6/executed_runner.py	legacy_executed_source	true	16085	4dd4579e5f6d00422357d05e20f05ba71de572a979b50325b69ad77701b4b923
filter_05_equivalent_redocking_case/step_04_native_ligand_pose_equivalence/runs/step04_full_v1/executed_runner.py	legacy/filter_05/step_04/step04_full_v1/executed_runner.py	legacy_executed_source	true	11756	a45dac36470c39a47faebaba3b8d008c70ce50d6eba2dc39f7d4212694a74766
filter_05_equivalent_redocking_case/step_05_strict_equivalent_grouping_and_representative_selection/runs/step05_full_v1/executed_runner.py	legacy/filter_05/step_05/step05_full_v1/executed_runner.py	legacy_executed_source	true	14295	6bbb9842e092422cab1434fa7eb3015c09c5ba35f7cc55badeb783741b1bf66a
processing_04_docking_ready_case_construction/scripts/processing4_pipeline.py.pre-portable-path-20260821T095107Z	legacy/processing_04/processing4_pipeline.py.pre-portable-path-20260821T095107Z	legacy_source	true	36392	957b3de2b54b34ee6cf7c91ceab0dd8fee94e43f4e6f639316c9a31016620df8
filter_1_protein_receptor_qualification/configs/filter_1.yaml	pipeline/filter_01/configs/filter_1.yaml	config_or_documentation	false	642	496fbbf1c464fe7eddfce061163419d7ecb3fe576e2d5018c0c0b47d009dc485
filter_1_protein_receptor_qualification/scripts/audit_filter_1_input.py	pipeline/filter_01/scripts/audit_filter_1_input.py	source	false	227	e1b5cc2b3f326566de4b0b49764dfd725a8f1857ea3837b807ed42ae64e21f88
filter_1_protein_receptor_qualification/scripts/build_filter_1_release.py	pipeline/filter_01/scripts/build_filter_1_release.py	source	false	226	cc53f2d754be18d8e953f609309ba7d3b7c1da31ee78a558f7adf4adfe7a0a93
filter_1_protein_receptor_qualification/scripts/filter1_pipeline.py	pipeline/filter_01/scripts/filter1_pipeline.py	source	false	48756	46a720df8e9355ab80f81b978883edf4cc278e4127249f3f996f95f43712c2f6
filter_1_protein_receptor_qualification/scripts/merge_filter_1_outputs.py	pipeline/filter_01/scripts/merge_filter_1_outputs.py	source	false	226	cc53f2d754be18d8e953f609309ba7d3b7c1da31ee78a558f7adf4adfe7a0a93
filter_1_protein_receptor_qualification/scripts/run_filter_1_full.py	pipeline/filter_01/scripts/run_filter_1_full.py	source	false	222	0ccf88acacc82479a71821c81483c4e7baa8ce9dd5452e893500e827a759c810
filter_1_protein_receptor_qualification/scripts/semantic_spotcheck_filter_1.py	pipeline/filter_01/scripts/semantic_spotcheck_filter_1.py	source	false	227	abcde8747574d8e1d644944d7ba75f468ed0f25837c0d9db86f254f3dc50fcc6
filter_1_protein_receptor_qualification/scripts/validate_filter_1_release.py	pipeline/filter_01/scripts/validate_filter_1_release.py	source	false	226	c906bf70edf45cb8a2f8d2ca41246718d9f159565922afc614a12967a4e97150
filter_2_ligand_qualification/scripts/audit_filter_2_inputs.py	pipeline/filter_02/legacy_v1/scripts/audit_filter_2_inputs.py	source	true	210	833e71db38f6bb0bff9f8f54c7e4e6292e782dcb33f5dd06285e20671804b954
filter_2_ligand_qualification/scripts/build_filter_2_release.py	pipeline/filter_02/legacy_v1/scripts/build_filter_2_release.py	source	true	213	5beabd9aabedc0fe74106ab609e6859a9d90b30fd39d705f1c732e6e9f12b87f
filter_2_ligand_qualification/scripts/filter2_finalize_streaming.py	pipeline/filter_02/legacy_v1/scripts/filter2_finalize_streaming.py	source	true	25673	f1986984c0f6ae62ed929d1be066230bd4ab6a903c7ca8cef37197e00ce3675e
filter_2_ligand_qualification/scripts/filter2_pipeline.py	pipeline/filter_02/legacy_v1/scripts/filter2_pipeline.py	source	true	56461	f9c4ea6e975853a103dbf81d8c5dceddcf63376725f0d21c545675ade60c3644
filter_2_ligand_qualification/scripts/filter2_targeted_correction_5dgf.py	pipeline/filter_02/legacy_v1/scripts/filter2_targeted_correction_5dgf.py	source	true	3464	c03b01941ed88ce6a19d818058b1d0c641c626d57f0b07bf5e8f9e5c2fd7c15f
filter_2_ligand_qualification/scripts/prepare_filter_2_references.py	pipeline/filter_02/legacy_v1/scripts/prepare_filter_2_references.py	source	true	223	1dbf7ad46673e5a6a364bfe02342fd54aad1308b8e3189a74e38f24ccb7477d9
filter_2_ligand_qualification/scripts/run_filter_2_full.py	pipeline/filter_02/legacy_v1/scripts/run_filter_2_full.py	source	true	209	915279c0c50bbd75b83ee7f8cf4f22a8120eca826be0ca449122a9fd70889d89
filter_2_ligand_qualification/scripts/run_filter_2_preflight.py	pipeline/filter_02/legacy_v1/scripts/run_filter_2_preflight.py	source	true	214	098ffda0bfc7974231127471e5b097e0e2925b8830b80a54d9ef8038aa85d63e
filter_2_ligand_qualification/scripts/validate_filter_2_release.py	pipeline/filter_02/legacy_v1/scripts/validate_filter_2_release.py	source	true	213	71ad1bfb6cfcefc9688151cce27501abd79a9cc208302c00d6d88db79abd086c
filter_2_ligand_qualification_v2/scripts/audit_filter_2_v2_inputs.py	pipeline/filter_02/legacy_v2/scripts/audit_filter_2_v2_inputs.py	source	true	220	0a5cce89e3534f15ee279f05f38d9cb9b171e1044f13f54850f00abc7b8d952e
filter_2_ligand_qualification_v2/scripts/check_filter2_full_batches.py	pipeline/filter_02/legacy_v2/scripts/check_filter2_full_batches.py	source	true	2283	6c6f49cc4bf22d8b0d763c6b4bbd7b8218cc75a02783eb2b14ca348f8a575dac
filter_2_ligand_qualification_v2/scripts/filter2_v2_pipeline.py	pipeline/filter_02/legacy_v2/scripts/filter2_v2_pipeline.py	source	true	73231	b0f864a60b9e4824390ba1bb03f49ed950dc24bb505a0a36ac5b8f56d3ac96d2
filter_2_ligand_qualification_v2/scripts/finalize_filter_2_v2.py	pipeline/filter_02/legacy_v2/scripts/finalize_filter_2_v2.py	source	true	219	b50676752c23269db6a1f1e152463c192ea074c16c7e27d0e6bc294d598afce6
filter_2_ligand_qualification_v2/scripts/launch_filter2_v2_full.sh	pipeline/filter_02/legacy_v2/scripts/launch_filter2_v2_full.sh	source	true	384	48a4673d9a8bfbafd03ae65c6ff8c5a0b641281440abae209ffc9209701c28ac
filter_2_ligand_qualification_v2/scripts/prepare_filter_2_v2_references.py	pipeline/filter_02/legacy_v2/scripts/prepare_filter_2_v2_references.py	source	true	229	dc0869d5d80d5b7cc52bf3799ea796a78851e655ff7c284d099ff01f59ba7b01
filter_2_ligand_qualification_v2/scripts/run_filter_2_v2_full.py	pipeline/filter_02/legacy_v2/scripts/run_filter_2_v2_full.py	source	true	219	e40c184674500ba05c013594447aac0e174242e30f58ae15359239cc909c0926
filter_2_ligand_qualification_v2/scripts/run_filter_2_v2_smoke.py	pipeline/filter_02/legacy_v2/scripts/run_filter_2_v2_smoke.py	source	true	220	9fdd65c373d94981c8d7c2f5896b2e124e27011cbb5af265023f64a6d18beda1
filter_2_ligand_qualification_v2/scripts/test_filter_2_v2.py	pipeline/filter_02/legacy_v2/scripts/test_filter_2_v2.py	source	true	219	e3246470a753e07a71d3c0caacef8da889b22b843693bc14ded9a117b52f9db0
filter_2_ligand_qualification_v2/scripts/validate_filter_2_v2.py	pipeline/filter_02/legacy_v2/scripts/validate_filter_2_v2.py	source	true	219	1c3c3a065c8e044f1b5aa4201b26cf5d91a20089e3eb36ea47628c589f41d6f9
filter_2_ligand_qualification_v3/config/filter_2_v3.yaml	pipeline/filter_02/v3/config/filter_2_v3.yaml	config_or_documentation	false	514	fe6f29ecf753b827802d2f630ded42d3c5fbeb6e0b41f527fc320220f7e81f11
filter_2_ligand_qualification_v3/config/metal_elements_v1.yaml	pipeline/filter_02/v3/config/metal_elements_v1.yaml	config_or_documentation	false	707	7df0a267a5b43a155af82caa145ae75c22dddb2c7e8d4269e070a97231352f0b
filter_2_ligand_qualification_v3/scripts/correct_v3_premature_freeze.py	pipeline/filter_02/v3/scripts/correct_v3_premature_freeze.py	source	false	2372	2d9428013bffcf082d6bc04f84d35c19279d1bd3383ec4f6256988342100932d
filter_2_ligand_qualification_v3/scripts/filter2_v3_pipeline.py	pipeline/filter_02/v3/scripts/filter2_v3_pipeline.py	source	false	48987	9d4631347180bad01191da35228269e5c5029e9e8122f6163897a70eff5b8e50
filter_2_ligand_qualification_v3/scripts/launch_filter2_v3_finalize.sh	pipeline/filter_02/v3/scripts/launch_filter2_v3_finalize.sh	source	false	298	cfaf7a3efca45e4b3ed1da7508cd8fa967708efdd0d9303695eb2dfd60a27633
filter_2_ligand_qualification_v3/scripts/launch_filter2_v3_full.sh	pipeline/filter_02/v3/scripts/launch_filter2_v3_full.sh	source	false	293	8f10f9f505bfe4c63dfe2d5d8f2fc40cdd46134e5ff383e65c08978872ada798
filter_03_ground_truth_structure_quality/config/filter3_v1.yaml	pipeline/filter_03/legacy_v1/config/filter3_v1.yaml	config_or_documentation	true	2226	e1bdf2b391016e233e60546695241654fd149bfbb59ec8c762c0e4b2e97f46a0
filter_03_ground_truth_structure_quality/scripts/filter3_finalize.py	pipeline/filter_03/legacy_v1/scripts/filter3_finalize.py	source	true	13678	21779dcec4b0286d9ef64b8913ca4b45a009eaab9fe4af3b8d78a53ab945fe06
filter_03_ground_truth_structure_quality/scripts/filter3_parse_validation.py	pipeline/filter_03/legacy_v1/scripts/filter3_parse_validation.py	source	true	11606	579a5f701c8b5296a169b5f91ba3e011b9619a81219842c5d6c0a87e9cf93e97
filter_03_ground_truth_structure_quality/scripts/filter3_partition_validation.py	pipeline/filter_03/legacy_v1/scripts/filter3_partition_validation.py	source	true	4251	39df3895d72a689efc0d23c45d01a10bd83ac657debb23a7d8952550fdbec33c
filter_03_ground_truth_structure_quality/scripts/filter3_pipeline.py	pipeline/filter_03/legacy_v1/scripts/filter3_pipeline.py	source	true	14614	94ac63dfcc28313ecbcf20cd4aaf31d423c2ec6ec34f0e94431b4dea148fc1c0
filter_03_ground_truth_structure_quality/scripts/filter3_posebusters.py	pipeline/filter_03/legacy_v1/scripts/filter3_posebusters.py	source	true	11147	2942321ec8337510b03288b9e804ff8238078282829ee6b2cbb8fb89ee0e096a
filter_03_ground_truth_structure_quality/scripts/filter3_quality_pipeline.py	pipeline/filter_03/legacy_v1/scripts/filter3_quality_pipeline.py	source	true	39882	4d9750531ffc6a99b10be5a75fd69998c54a1c6301687338a888ae672f4ee667
